query_id,supplier_id,industry,archetype,price,lead_time,quality_acceptance_rate,defect_rate,on_time_delivery_rate,past_performance_score,responsiveness_score,financial_stability_score,fulfillment_rate,capacity_reliability_score,has_iso_9001,geo_risk_score,relevance
2429,2429_4,electronics,balanced,176.94,11,0.953,0.001,0.89,81.1,4.03,4.05,0.822,3.46,1,4.05,3
2429,2429_5,machinery,budget,232.55,33,0.914,0.046,0.85,81.3,3.88,4.69,0.905,3.27,1,1.25,4
2429,2429_6,electronics,balanced,209.78,10,0.975,0.019,0.912,75.8,4.39,4.25,0.871,3.23,0,1.7,4
2429,2429_7,electronics,budget,113.24,15,0.904,0.07,0.855,86,3.85,4.68,0.808,5,1,2.01,1
2429,2429_8,electronics,balanced,207.41,10,1,0.007,0.885,84.5,4.37,4.21,0.871,3.18,1,4.52,3
2429,2429_9,machinery,budget,223.91,21,0.992,0.052,0.909,84.2,4.27,3.87,0.896,3.31,0,2.69,2
2430,2430_1,automotive,specialist,182.91,18,0.976,0.001,0.921,81.6,5,4.28,0.874,2.5,1,3.9,4
2430,2430_2,automotive,specialist,170.14,7,0.996,0.001,0.961,84.3,4.47,4.76,0.856,2.03,0,2.96,3
2430,2430_3,automotive,balanced,134.09,12,0.945,0.013,0.912,80,4.95,5,0.907,1.61,0,3.13,3
2430,2430_4,automotive,premium,169.64,5,1,0.001,0.945,87,5,4.93,0.82,2.49,1,3.02,2
2430,2430_5,automotive,balanced,132.97,12,0.937,0.014,0.921,91.3,4.65,3.6,0.871,3.59,1,2.94,3
2430,2430_6,automotive,balanced,144.57,4,0.959,0.001,0.906,77.1,4.21,3.81,0.919,3.73,1,2.68,2
2430,2430_7,automotive,specialist,174.26,13,0.995,0.001,0.964,90.5,4.57,4.39,0.83,5,1,1.72,2
2430,2430_8,automotive,balanced,156.45,14,0.933,0.021,0.945,82.6,4.89,4.29,0.809,1.66,0,1.78,2
2431,2431_1,materials,balanced,117.62,19,0.97,0.001,0.919,95,4.18,4.29,0.834,3.97,1,1.45,3
2431,2431_2,materials,premium,107.88,17,0.999,0.001,0.905,87.7,5,4.51,0.795,3.02,0,1.33,4
2431,2431_3,materials,premium,119.12,17,1,0.001,0.933,80.3,5,4.88,0.86,2.21,1,1.66,3
2431,2431_4,materials,specialist,93.82,14,1,0.001,0.936,88.4,4.12,5,0.811,4.03,0,2.78,3
2431,2431_5,materials,budget,54.16,20,0.983,0.054,0.868,78.9,3.64,3.14,0.882,3.59,1,4.18,3
2431,2431_6,materials,balanced,65.09,18,0.982,0.015,0.916,79.3,4.43,4.78,0.904,3.97,0,2.8,2
2431,2431_7,materials,budget,55.19,24,0.946,0.069,0.872,83.5,3.78,4.63,0.905,2.61,1,4.12,3
2431,2431_8,materials,premium,97.18,11,1,0.001,0.99,93.1,5,5,0.889,3.86,0,4.55,4
2432,2432_1,machinery,budget,212.63,33,0.9,0.064,0.871,87.2,4.03,3.98,0.911,2.61,1,2.45,0
2432,2432_2,electronics,budget,134.94,14,0.934,0.029,0.881,86.5,3.74,3.23,0.8,4.2,0,3.79,2
2432,2432_3,machinery,specialist,319.57,21,1,0.001,0.928,86,3.98,4.18,0.818,2.56,1,3.84,3
2432,2432_4,machinery,specialist,339.69,21,0.998,0.001,0.942,86,4.31,4.51,0.862,1.67,1,2.7,2
2432,2432_5,machinery,balanced,284.07,27,0.969,0.003,0.928,80.8,4.49,4.14,0.766,1.8,1,2.58,3
2432,2432_6,electronics,balanced,177.44,8,0.94,0.016,0.917,84.5,4.56,4.39,0.843,3.61,1,1.64,3
2432,2432_7,machinery,budget,241.81,26,0.919,0.055,0.916,92,3.78,3.59,0.877,3.48,1,2.52,3
2432,2432_8,machinery,budget,245.22,30,0.927,0.039,0.934,81.4,3.95,3.74,0.769,1.56,1,2.43,2
2432,2432_9,machinery,budget,263.77,39,0.944,0.048,0.894,92.6,3.64,4.05,0.782,4.01,1,1,3
2432,2432_10,machinery,specialist,367.69,23,1,0.001,0.916,95.3,4.18,4.11,0.866,1,0,1.91,3
2433,2433_1,machinery,budget,209.47,33,0.946,0.049,0.893,75.9,4.19,4.46,0.846,2.96,1,1,3
2433,2433_2,materials,budget,59.58,28,0.956,0.074,0.876,79.2,4.2,3.72,0.803,2.24,1,1.64,2
2433,2433_3,machinery,specialist,340.53,21,0.997,0.001,0.944,77.8,4.22,4.86,0.827,2.32,1,2.61,0
2433,2433_4,machinery,balanced,313.1,17,0.96,0.003,0.918,84.7,5,4.65,0.903,4.6,1,3.25,1
2433,2433_5,machinery,budget,267.87,33,0.9,0.059,0.861,86.6,4.01,4.21,0.839,3.84,0,1.68,1
2433,2433_6,materials,specialist,96.68,19,0.962,0.001,0.922,84,4.99,4.28,0.845,3.82,1,1.52,1
2434,2434_1,automotive,budget,139.7,17,0.946,0.058,0.85,92.6,3.6,3.67,0.823,2.5,1,2.07,3
2434,2434_2,materials,premium,90.56,13,1,0.001,0.944,82.3,5,4.26,0.915,4.63,0,1.63,2
2434,2434_3,automotive,premium,206.8,4,1,0.001,0.99,90.4,4.68,3.86,0.885,2.81,1,2.21,2
2434,2434_4,materials,balanced,106.58,18,0.932,0.016,0.939,88.5,4.17,4.44,0.883,3.86,1,1.94,2
2434,2434_5,materials,premium,134.11,12,1,0.001,0.949,90,4.26,4.48,0.915,2.14,1,2.39,0
2434,2434_6,automotive,budget,106.24,21,0.902,0.059,0.889,84.3,4.15,4.53,0.773,1.18,1,1.22,3
2435,2435_1,electronics,budget,122.75,8,0.949,0.091,0.868,78.4,4.32,4.16,0.762,2.23,1,1.39,2
2435,2435_2,electronics,balanced,210.03,12,0.978,0.001,0.922,87.3,3.88,3.92,0.835,5,0,1.67,1
2435,2435_3,electronics,premium,289.75,10,1,0.001,0.898,88.3,4.71,4.23,0.752,2.71,1,2.8,3
2435,2435_4,electronics,premium,253.69,12,1,0.001,0.975,77.8,5,4.69,0.832,2.6,0,2,2
2435,2435_5,electronics,specialist,271.74,12,1,0.001,0.935,81.8,5,4.02,0.837,3.54,0,3.79,3
2435,2435_6,electronics,balanced,222.48,19,0.95,0.036,0.901,81.2,4.22,3.03,0.838,2.72,1,1.52,2
2435,2435_7,electronics,budget,173.6,17,0.918,0.06,0.866,88.1,3.91,3.75,0.83,1.74,0,2.8,3
2435,2435_8,electronics,specialist,211.51,11,1,0.001,0.948,82.2,4.24,3.85,0.826,2.44,1,2.25,2
2435,2435_9,electronics,budget,138,17,0.9,0.044,0.894,87.9,3.22,3.08,0.853,3.97,0,2.85,2
2436,2436_1,chemicals,budget,60.66,19,0.932,0.037,0.904,84.1,3.96,4.55,0.877,1.9,1,1.65,3
2436,2436_2,chemicals,specialist,142.81,15,0.996,0.001,0.932,90.8,4.6,4.48,0.774,1.94,0,1.98,2
2436,2436_3,chemicals,specialist,178.31,9,1,0.001,0.947,85,4.78,3.63,0.903,2.57,1,2.06,3
2436,2436_4,chemicals,premium,164.64,9,1,0.001,0.962,89.5,4.76,4.4,0.93,3.12,1,3.46,4
2436,2436_5,chemicals,budget,51.9,20,0.97,0.081,0.853,78.8,3.38,4.66,0.775,1.34,1,1,1
2437,2437_1,electronics,specialist,238.79,12,1,0.001,0.945,78.8,4.25,3.72,0.833,5,1,2.97,3
2437,2437_2,electronics,specialist,228.64,13,0.994,0.001,0.894,77.1,4.84,4.45,0.855,3.31,1,2.65,3
2437,2437_3,electronics,premium,261.08,4,1,0.001,0.953,79.4,4.75,4.87,0.813,1,1,2.75,3
2437,2437_4,electronics,premium,277.29,5,1,0.001,0.963,77,4.97,3.48,0.861,2.17,1,2.85,2
2437,2437_5,electronics,budget,173.44,18,0.915,0.077,0.85,88,3.69,4.72,0.871,4.41,0,2.01,3
2437,2437_6,electronics,budget,176.64,10,0.919,0.04,0.86,90.3,4.21,4.25,0.837,2.54,0,3.11,4
2438,2438_1,automotive,specialist,181.13,10,1,0.001,0.948,89.2,4.42,4,0.887,2.36,1,1.23,4
2438,2438_2,automotive,budget,90.25,24,0.9,0.042,0.915,78.7,3.95,3.99,0.88,3.09,1,2.18,2
2438,2438_3,automotive,premium,216.12,12,1,0.001,0.935,85.4,4.7,4.35,0.783,3.96,1,1,3
2438,2438_4,automotive,budget,137.12,17,0.916,0.042,0.892,88.6,3.94,3.58,0.778,3.85,1,1.77,0
2438,2438_5,automotive,specialist,196.98,14,0.982,0.001,0.929,83.8,4.64,3.38,0.845,3.6,1,3.4,1
2438,2438_6,materials,balanced,67.43,23,0.959,0.015,0.93,79.8,4.4,3.94,0.785,2.85,0,3.24,4
2438,2438_7,materials,balanced,78.36,19,1,0.001,0.922,83.1,3.43,3.87,0.853,3.35,0,1.95,3
2438,2438_8,automotive,balanced,129.41,12,0.963,0.023,0.948,87.3,4.16,4.03,0.824,2.61,1,3.58,1
2439,2439_1,chemicals,balanced,125.91,17,0.961,0.009,0.949,87.4,4.36,4.4,0.83,3.25,1,1.57,3
2439,2439_2,automotive,premium,245.13,9,1,0.001,0.969,84.6,5,4.25,0.876,2.81,0,1.75,0
2439,2439_3,automotive,specialist,177.87,6,1,0.001,0.963,81.3,4.33,5,0.785,4.02,1,3.48,1
2439,2439_4,chemicals,premium,176.52,11,1,0.001,0.94,79.6,4.83,4.49,0.928,2.59,1,2.18,3
2439,2439_5,automotive,specialist,196.17,18,0.991,0.001,0.907,81.3,4.06,4.39,0.878,1.19,1,2.11,3
2439,2439_6,automotive,budget,104.13,18,0.924,0.066,0.858,78.8,4.66,4.02,0.811,3.24,1,2.5,4
2440,2440_1,automotive,balanced,206.91,18,0.935,0.022,0.908,90.1,4.56,3.77,0.841,2.25,1,2.93,3
2440,2440_2,automotive,balanced,147.42,16,0.975,0.016,0.944,87.8,4.01,4.73,0.919,1.48,1,1.87,3
2440,2440_3,automotive,premium,160.43,10,1,0.001,0.99,78.6,4.45,4.71,0.908,2.55,0,3.45,3
2440,2440_4,automotive,balanced,161.33,18,0.965,0.032,0.909,88.7,4.4,4.16,0.74,1.77,0,2.23,3
2440,2440_5,automotive,balanced,153.43,19,0.967,0.013,0.952,84.5,4.07,3.9,0.94,2.5,1,3.6,3
2440,2440_6,automotive,premium,194.45,16,1,0.001,0.934,87.8,5,3.98,0.826,3.18,0,5,3
2440,2440_7,automotive,premium,191.18,7,0.997,0.001,0.918,83.1,4.88,4.81,0.858,2.48,1,3.12,1
2440,2440_8,automotive,budget,101.08,15,0.948,0.058,0.85,88.8,3.76,4.21,0.823,4.24,0,3.85,2
2440,2440_9,automotive,budget,151.1,17,0.924,0.035,0.898,87.5,4.49,4.05,0.821,1.57,0,1,3
2440,2440_10,automotive,balanced,172.6,15,0.942,0.041,0.952,92,4.35,5,0.923,4.7,0,3.92,4
2441,2441_1,electronics,budget,193.84,16,0.954,0.07,0.851,83.7,4.33,3.72,0.764,1.86,1,3.72,3
2441,2441_2,electronics,premium,284.81,11,0.987,0.001,0.986,85.5,4.88,4.82,0.789,3.12,1,1,2
2441,2441_3,electronics,balanced,228.36,6,0.97,0.021,0.888,86.1,4.43,3.48,0.816,3.92,1,1.66,2
2441,2441_4,electronics,premium,231,4,1,0.001,0.958,75.5,5,4.92,0.843,2.13,1,2.1,3
2441,2441_5,electronics,premium,264.94,10,1,0.001,0.99,81.7,4.83,3.87,0.876,3.57,0,2.69,4
2441,2441_6,electronics,balanced,183.62,4,0.94,0.001,0.893,94.8,4.5,4.8,0.807,3.86,1,3.41,3
2441,2441_7,electronics,specialist,253.66,11,1,0.001,0.936,85.3,4.57,4.73,0.879,1.98,1,3.1,4
2441,2441_8,electronics,balanced,202.88,12,0.974,0.012,0.935,93,4.97,5,0.894,3.98,0,1.78,2
2441,2441_9,electronics,balanced,205.23,13,0.946,0.006,0.934,90.2,4.05,4.62,0.714,2.43,0,1.18,3
2442,2442_1,chemicals,premium,121.64,11,0.999,0.001,0.948,86.8,4.78,4.65,0.811,2.04,1,2.03,0
2442,2442_2,chemicals,budget,87.89,23,0.9,0.081,0.876,85.6,4.07,4.22,0.775,3.38,0,2.25,2
2442,2442_3,chemicals,balanced,74.09,15,0.957,0.011,0.934,83.9,4.14,4.64,0.794,2.95,1,2.37,2
2442,2442_4,chemicals,specialist,142.28,14,0.997,0.001,0.902,93.6,4.65,4.06,0.857,3.86,0,1.88,3
2442,2442_5,chemicals,specialist,160.94,18,1,0.001,0.952,84,4.78,4.52,0.904,4.32,1,1.94,3
2442,2442_6,chemicals,balanced,112.52,16,0.979,0.022,0.918,94.7,4.21,5,0.832,2.74,0,3.25,3
2442,2442_7,chemicals,budget,67.72,14,0.928,0.062,0.85,78.7,3.53,4.55,0.777,3.68,1,4.45,4
2442,2442_8,chemicals,specialist,128.38,16,1,0.001,0.984,87.5,3.91,3.94,0.901,2,1,1.98,1
2442,2442_9,chemicals,budget,68.78,20,0.925,0.063,0.85,80.1,4.23,4.4,0.94,2.18,0,2.68,3
2442,2442_10,chemicals,specialist,167.8,13,1,0.001,0.912,80,4.13,3.38,0.885,3.66,1,2.71,3
2443,2443_1,electronics,premium,305.96,6,1,0.001,0.937,89.2,5,4.05,0.804,3.08,1,1.85,2
2443,2443_2,electronics,premium,315.82,8,0.986,0.001,0.938,80.4,4.9,5,0.86,5,0,3.49,4
2443,2443_3,electronics,premium,249.68,10,1,0.001,0.974,87.8,4.72,4.04,0.873,3.82,0,2.9,3
2443,2443_4,electronics,premium,244.39,4,1,0.001,0.974,81,4.56,3.55,0.859,3.68,1,3.54,1
2443,2443_5,electronics,specialist,255.34,8,1,0.001,0.932,78.9,4.45,4.25,0.829,4.05,1,2.61,3
2443,2443_6,electronics,balanced,166.92,15,0.977,0.029,0.888,88.6,4.35,4.08,0.824,3.31,1,1.69,3
2443,2443_7,electronics,premium,300.49,9,1,0.001,0.979,78.8,5,3.71,0.847,1.59,0,1.98,3
2444,2444_1,materials,specialist,116.4,17,1,0.001,0.941,83.3,4.09,3.53,0.836,1,1,3.2,3
2444,2444_2,automotive,specialist,209.93,11,1,0.001,0.96,96.5,4.43,4.15,0.795,1.96,0,1.81,3
2444,2444_3,automotive,specialist,151.16,13,1,0.001,0.946,84.4,4.43,5,0.818,2.45,1,1,3
2444,2444_4,automotive,specialist,174.88,15,0.991,0.001,0.937,84.8,4.55,4.08,0.882,4.37,0,3.54,1
2444,2444_5,automotive,balanced,131.4,14,0.941,0.02,0.945,85.4,4.5,3.74,0.843,5,1,1.94,2
2444,2444_6,materials,budget,32,26,0.905,0.059,0.906,76.2,4.53,3.56,0.788,4.66,1,2.79,0
2445,2445_1,chemicals,specialist,186.37,16,1,0.001,0.907,79,4.32,5,0.814,2.81,1,2.48,2
2445,2445_2,chemicals,balanced,115.29,16,0.975,0.012,0.962,89.1,4.47,3.68,0.895,1.93,0,2.4,3
2445,2445_3,chemicals,budget,82.6,22,0.941,0.054,0.871,87,3.79,3.73,0.853,5,1,1.52,0
2445,2445_4,chemicals,balanced,116.11,19,0.961,0.001,0.93,88.7,4.63,3.82,0.896,2.84,0,1.74,3
2445,2445_5,chemicals,budget,117.59,30,0.934,0.078,0.899,76.2,3.79,4.31,0.811,1.82,0,2.8,3
2445,2445_6,chemicals,balanced,117.72,18,0.981,0.021,0.924,82.2,4.15,4.24,0.83,4.18,1,1.13,3
2445,2445_7,chemicals,balanced,127.75,19,0.95,0.009,0.941,81.2,4.41,3.22,0.882,3.6,1,2.52,3
2445,2445_8,chemicals,balanced,116.56,19,0.957,0.01,0.935,85.1,4.31,4.86,0.87,3.54,1,3.06,1
2445,2445_9,chemicals,balanced,139.37,18,0.967,0.003,0.912,85,4.41,5,0.932,3.88,1,1.75,3
2445,2445_10,chemicals,balanced,119.78,15,0.982,0.001,0.938,82.9,4.6,4.71,0.863,2.51,1,2.41,2
2446,2446_1,electronics,balanced,212.17,6,0.98,0.006,0.906,79.2,4.56,4.65,0.871,2.26,0,2.42,4
2446,2446_2,electronics,premium,241.95,15,1,0.001,0.978,80.5,4.52,4.64,0.819,1,1,1,3
2446,2446_3,electronics,balanced,185.81,19,0.943,0.026,0.924,77.2,4.74,4.61,0.814,3.6,1,3.45,1
2446,2446_4,electronics,premium,253.65,12,0.998,0.001,0.983,82.8,5,4.15,0.788,2.48,1,2.44,3
2446,2446_5,electronics,premium,269.15,10,1,0.001,0.962,82.4,4.62,4.39,0.869,2.66,1,1.4,0
2446,2446_6,electronics,budget,153.9,17,0.93,0.043,0.904,82.8,3.77,4.19,0.828,2.23,1,2.24,1
2446,2446_7,electronics,premium,295,15,1,0.001,0.942,86.3,4.6,4.1,0.922,3.6,1,3.04,3
2447,2447_1,electronics,budget,102.97,16,0.904,0.027,0.899,90.9,4.32,4.61,0.929,3.47,1,1.75,4
2447,2447_2,chemicals,specialist,151.57,15,1,0.001,0.909,85,4.46,4.18,0.865,2.38,0,3.43,2
2447,2447_3,chemicals,premium,160.89,13,1,0.001,0.923,75.5,5,4.28,0.909,1.64,1,3.21,3
2447,2447_4,electronics,balanced,204.36,10,0.979,0.042,0.925,84.4,4.27,4.28,0.822,2.35,1,4.14,4
2447,2447_5,chemicals,premium,148.83,11,0.973,0.001,0.96,79.4,5,3.86,0.955,2.4,0,2.2,2
2447,2447_6,chemicals,specialist,144.22,19,1,0.001,0.908,82.9,4.35,4.08,0.905,2.87,1,2.29,4
2447,2447_7,electronics,balanced,236.08,16,0.992,0.001,0.916,81,4.2,4.44,0.822,4.12,0,2.47,2
2448,2448_1,automotive,balanced,165.37,8,0.988,0.001,0.91,77.8,4.18,3.99,0.885,3.8,1,3.04,2
2448,2448_2,automotive,balanced,150.38,14,0.985,0.017,0.908,83.1,4.18,3.53,0.856,2.84,0,2.62,2
2448,2448_3,materials,specialist,93.01,22,0.97,0.001,0.927,89.8,4.36,3.61,0.827,3.03,1,1.89,4
2448,2448_4,automotive,premium,200.26,12,1,0.001,0.935,81.5,5,4.53,0.838,3.97,1,1.33,2
2448,2448_5,materials,budget,98.33,30,0.937,0.038,0.872,86.9,4.51,4.22,0.904,2.05,1,1.77,0
2448,2448_6,materials,premium,107.7,14,1,0.001,0.926,92.2,4.82,4.54,0.701,3.98,1,1.56,2
2448,2448_7,automotive,budget,90.06,13,0.938,0.074,0.874,80.1,4.68,4.72,0.906,3.07,0,2.6,3
2448,2448_8,automotive,budget,124.2,23,0.914,0.036,0.861,78.7,3.82,4.08,0.884,2.29,1,3,3
2449,2449_1,chemicals,budget,77.7,28,0.965,0.073,0.865,78.1,4.52,4.58,0.821,3.49,1,1.94,2
2449,2449_2,chemicals,balanced,136.7,13,0.952,0.015,0.95,85.4,3.73,4.58,0.816,3.95,1,2.53,3
2449,2449_3,chemicals,balanced,133.59,18,0.973,0.011,0.927,83.8,4.68,4.29,0.827,2.3,0,3.95,3
2449,2449_4,chemicals,premium,179.25,16,0.997,0.001,0.95,81.6,4.97,4.94,0.772,1,1,2.37,3
2449,2449_5,chemicals,specialist,160.38,11,0.973,0.001,0.903,81.9,4.51,3.31,0.892,2.28,1,2.14,0
2450,2450_1,machinery,budget,245.32,39,0.953,0.052,0.868,81.8,4.12,3.84,0.801,2.07,1,1.86,2
2450,2450_2,machinery,specialist,360.68,17,0.989,0.001,0.904,92.4,4.49,4.05,0.886,2.14,1,3.09,3
2450,2450_3,machinery,specialist,359.74,19,0.999,0.001,0.941,89.9,4.43,4.77,0.806,4.71,0,2.45,2
2450,2450_4,machinery,balanced,320.33,26,0.949,0.002,0.941,80.9,4.68,4.55,0.983,1.52,1,3.01,3
2450,2450_5,automotive,budget,115.15,16,0.9,0.035,0.892,96.5,3.98,3.55,0.905,2.02,1,3.33,1
2450,2450_6,automotive,budget,132.76,11,0.906,0.063,0.879,88.8,3.86,4.73,0.794,3.01,1,2.27,2
2450,2450_7,machinery,budget,196.94,27,0.923,0.061,0.851,79.1,4.05,2.98,0.898,3.39,1,4.17,2
2450,2450_8,automotive,specialist,160.48,13,1,0.001,0.941,87.2,4.62,3.95,0.769,3.44,1,3.07,3
2451,2451_1,electronics,premium,253.86,7,1,0.001,0.947,89.8,4.53,4.45,0.876,2.64,1,3.62,3
2451,2451_2,electronics,budget,162.49,13,0.931,0.054,0.888,83.9,4.5,3.86,0.964,2.52,1,3.03,2
2451,2451_3,electronics,budget,138.43,18,0.952,0.042,0.85,76.1,3.97,4.2,0.804,2.42,1,2.95,0
2451,2451_4,electronics,premium,257.54,12,1,0.001,0.962,82.6,4.3,4.44,0.83,3.72,1,3.62,0
2451,2451_5,electronics,premium,267.43,9,1,0.001,0.97,96.1,4.27,5,0.868,2.36,1,2.84,4
2451,2451_6,electronics,budget,136.46,17,0.915,0.053,0.923,86.5,4.7,4.16,0.864,4.27,0,2.59,4
2451,2451_7,electronics,balanced,219.34,12,0.953,0.023,0.917,98,3.83,4.31,0.873,3.45,1,2.4,2
2451,2451_8,electronics,premium,264.77,13,1,0.001,0.959,86.1,5,4.84,0.881,1.14,1,1,2
2451,2451_9,electronics,specialist,250.72,10,0.997,0.001,0.944,80.2,4.95,3.62,0.894,4.01,0,2.44,3
2451,2451_10,electronics,specialist,240.83,10,0.998,0.001,0.946,78.4,4.66,4.41,0.791,1.25,1,3.06,0
2452,2452_1,chemicals,budget,60.99,18,0.951,0.064,0.906,91.8,4.06,4.02,0.804,2.99,1,3.34,1
2452,2452_2,chemicals,budget,82.4,25,0.923,0.064,0.876,88.1,3.89,3.95,0.865,2.86,1,1.78,3
2452,2452_3,chemicals,budget,71.71,17,0.935,0.035,0.887,75,4.25,4.16,0.818,4.29,1,2.78,3
2452,2452_4,chemicals,premium,129.19,13,1,0.001,0.97,83.1,4.63,4.95,0.941,2.53,1,2.61,3
2452,2452_5,chemicals,balanced,131.89,22,0.973,0.015,0.928,88.1,4.4,3.33,0.946,4.26,0,2.88,0
2452,2452_6,chemicals,budget,112.95,21,0.903,0.055,0.864,87.5,3.57,3.56,0.893,3.64,1,3.17,3
2452,2452_7,chemicals,budget,116.09,15,0.906,0.068,0.85,86.6,4.34,3.71,0.853,2.44,1,3.69,3
2452,2452_8,chemicals,balanced,107.72,23,0.967,0.025,0.916,88.8,4.55,4.31,0.837,1.42,0,3.53,3
2452,2452_9,chemicals,premium,190.05,13,1,0.001,0.953,87.9,5,4.47,0.839,1.61,0,2.97,3
2452,2452_10,chemicals,budget,88.93,22,0.9,0.069,0.894,83.9,4.68,4.65,0.867,1.97,1,3.31,3
2453,2453_1,electronics,specialist,256.93,4,0.971,0.001,0.947,83.3,4.93,3.6,0.872,4.03,0,3.46,4
2453,2453_2,electronics,budget,130.7,19,0.903,0.019,0.897,89.8,4.29,4.03,0.873,2.44,0,3.06,3
2453,2453_3,electronics,budget,155.89,18,0.948,0.067,0.851,81.8,4.39,4.58,0.81,1,0,3.04,3
2453,2453_4,electronics,balanced,182.92,9,0.963,0.034,0.897,88.9,4.04,3.83,0.822,3.21,0,2.51,3
2453,2453_5,electronics,premium,292.76,12,1,0.001,0.946,80,4.77,4.26,0.88,2.55,0,2.24,2
2453,2453_6,electronics,balanced,226.17,9,0.96,0.005,0.91,88.8,4.54,4.28,0.746,2.26,1,1.87,3
2453,2453_7,electronics,balanced,223.2,16,0.959,0.025,0.948,88.7,4.61,3.64,0.828,1.36,1,1.75,4
2453,2453_8,electronics,premium,244.93,7,1,0.001,0.976,82.1,4.32,4.22,0.917,2.71,1,1.75,2
2453,2453_9,electronics,budget,172.02,12,0.912,0.057,0.91,78.4,3.97,3.97,0.843,3.2,1,2.82,4
2453,2453_10,electronics,balanced,212.6,15,0.978,0.015,0.88,85.9,4.36,4.03,0.781,3.07,0,1.31,0
2454,2454_1,chemicals,balanced,140.27,11,0.974,0.007,0.952,87,3.56,4.01,0.816,2.45,1,2.82,3
2454,2454_2,chemicals,balanced,125.63,22,0.978,0.02,0.934,94.7,3.85,4.47,0.9,2.89,0,2.07,2
2454,2454_3,chemicals,budget,88.77,20,0.903,0.04,0.897,89.9,4.1,5,0.841,5,1,2.88,4
2454,2454_4,chemicals,specialist,170.83,13,0.999,0.001,0.909,88.8,4.41,4.49,0.826,3.07,1,2.23,3
2454,2454_5,chemicals,specialist,151.98,12,0.934,0.001,0.908,81.5,4.86,4.96,0.834,2.55,0,2.02,4
2455,2455_1,machinery,specialist,362.36,23,1,0.001,0.972,82.4,4.2,4.32,0.785,3.3,0,1.17,3
2455,2455_2,machinery,specialist,361.45,26,1,0.001,0.871,94.6,4.61,4.15,0.817,3.07,0,1.67,3
2455,2455_3,machinery,budget,185.97,34,0.909,0.072,0.885,83.5,3.67,4.39,0.866,3.09,1,1.13,2
2455,2455_4,machinery,specialist,394.54,17,0.988,0.001,0.916,79.2,4.2,3.98,0.782,3.73,1,3.4,2
2455,2455_5,machinery,premium,361.06,22,1,0.001,0.981,86,5,4.3,0.805,2.49,1,3.99,2
2455,2455_6,machinery,premium,375.91,16,1,0.001,0.942,80.7,5,4.44,0.861,1.95,1,4.1,3
2455,2455_7,machinery,premium,371.48,19,0.974,0.001,0.948,88,4.3,4.61,0.929,2.7,0,3.15,3
2455,2455_8,machinery,premium,425.38,14,1,0.001,0.936,90.4,4.59,4.54,0.812,3.55,1,1,3
2455,2455_9,machinery,premium,388.53,26,1,0.001,0.977,77.3,4.63,4.5,0.933,3.5,1,4.12,3
2456,2456_1,automotive,specialist,189.99,12,0.978,0.009,0.937,86.6,5,3.88,0.9,3.8,1,3.31,1
2456,2456_2,automotive,balanced,162.27,20,0.974,0.016,0.918,85.2,4.3,4.35,0.874,2.01,1,2.02,2
2456,2456_3,chemicals,premium,144.2,14,1,0.001,0.935,79.3,4.81,4.29,0.783,3.92,0,2.08,3
2456,2456_4,automotive,budget,68.54,17,0.908,0.069,0.861,87.9,3.93,3.45,0.818,4.1,0,3.58,0
2456,2456_5,chemicals,premium,164.45,14,1,0.001,0.958,75,4.7,5,0.873,2.2,1,1.58,4
2456,2456_6,automotive,budget,109.67,14,0.916,0.073,0.901,88.8,4.25,2.85,0.824,3.72,1,3.18,0
2456,2456_7,chemicals,premium,200.16,17,1,0.001,0.936,87.5,4.83,4.43,0.901,3.1,0,2.27,2
2457,2457_1,automotive,balanced,153.65,12,0.956,0.032,0.887,81.5,4.02,3.2,0.832,2.7,1,2.87,3
2457,2457_2,automotive,premium,213.05,5,1,0.001,0.99,79.8,4.39,4.36,0.793,3.18,1,3.19,3
2457,2457_3,automotive,balanced,162.57,18,0.988,0.025,0.928,88.2,4.53,4.22,0.911,2.23,1,3.28,1
2457,2457_4,automotive,budget,124.2,15,0.932,0.058,0.859,87.8,4.12,3.89,0.912,1.78,0,4.45,3
2457,2457_5,automotive,premium,194.87,13,1,0.001,0.919,93.5,4.46,4.49,0.894,4.72,1,4.83,2
2457,2457_6,automotive,budget,108.86,18,0.944,0.06,0.872,90.6,4.01,3.93,0.769,2.85,1,2.34,3
2457,2457_7,automotive,budget,71.04,19,0.911,0.073,0.907,75,3.81,3.33,0.828,5,0,3.56,3
2457,2457_8,automotive,balanced,142.24,15,0.986,0.03,0.923,82.9,4.27,4.03,0.902,2.03,1,2.55,3
2457,2457_9,automotive,premium,208.69,10,1,0.001,0.976,84.6,5,3.93,0.794,3.97,1,2.66,2
2457,2457_10,automotive,premium,225.49,10,1,0.001,0.981,83.9,5,4.81,0.794,2.3,1,2.91,3
2458,2458_1,electronics,premium,255.01,5,1,0.001,0.914,93.7,4.19,3.68,0.846,3.6,1,1.48,3
2458,2458_2,electronics,budget,163.11,9,0.9,0.055,0.881,91.7,4.07,3.86,0.86,4.36,1,3.38,0
2458,2458_3,electronics,balanced,186.14,7,0.943,0.001,0.91,81.7,5,3.72,0.857,2.04,1,2.86,3
2458,2458_4,electronics,budget,124.61,11,0.924,0.072,0.891,89.9,4.2,3.85,0.886,2.16,1,5,0
2458,2458_5,electronics,budget,150.53,14,0.912,0.065,0.896,79.8,3.58,3.38,0.855,4.02,1,4.03,2
